election_id,event_number,electoral_district_number_numéro_de_circonscription,ballot_sequence_number,candidate_candidat,candidate_first_name_prénom_du_candidat,candidate_middle_name_second_prénom_du_candidat,candidate_family_name_nom_de_famille_du_candidat,candidate_gender_code,candidate_occupation_english_anglais,profession_du_candidat_français_french,incumbent_indicator,elected_indicator,candidate_residence_résidence_du_candidat,candidate_province_english_anglais,province_du_candidat_français_french,party_abbreviation_english_anglais,abréviation_de_parti_français_french
GE.41.2011,4100,24013,5,Daniel Petit,Daniel,Daniel,Petit,,,Parlementaire,Y,,Québec,Quebec,Québec,Conservative,Conservateur
GE.41.2011,4100,24013,6,Simon Verret,Simon,Simon,Verret,,,Étudiant,N,,Québec,Quebec,Québec,Green,Vert
GE.41.2011,4100,24015,1,Sylvain Chicoine,Sylvain,Sylvain,Chicoine,,,Agent de la paix,N,,Delson,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24015,2,Carole Freeman,Carole,Carole,Freeman,,,Avocate,Y,,Léry,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24015,3,Clara Kwan,Clara,Clara,Kwan,,,Entrepreneur,N,,Saint-Hubert,Quebec,Québec,Green,Vert
GE.41.2011,4100,24015,4,Linda Schwey,Linda,Linda,Schwey,,Chartered Accountant,,N,,Outremont,Quebec,Québec,Liberal,Libéral
GE.41.2011,4100,24015,5,Linda Sullivan,Linda,Linda,Sullivan,,,Commis de bureau,N,,Montréal,Quebec,Québec,M-L,M-L
GE.41.2011,4100,24015,6,André Turcôt,André,André,Turcôt,,,Homme d'affaires et agriculteur,N,,Saint-Constant,Quebec,Québec,Conservative,Conservateur
GE.41.2011,4100,24016,1,Charles-Olivier Bolduc-Tremblay,Charles-Olivier,Charles-Olivier,Bolduc-Tremblay,,,Enseignant,N,,L'Anse-Saint-Jean,Quebec,Québec,Green,Vert
GE.41.2011,4100,24016,2,Robert Bouchard,Robert,Robert,Bouchard,,,Parlementaire,Y,,Chicoutimi,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24016,3,Marielle Couture,Marielle,Marielle,Couture,,,Artiste-Graphiste,N,,Chicoutimi,Quebec,Québec,Rhinoceros,Rhinocéros
GE.41.2011,4100,24016,4,Dany Morin,Dany,Dany,Morin,,,Chiropraticien,N,,Laterrière,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24016,5,Carol Néron,Carol,Carol,Néron,,,Conseiller en communications,N,,Jonquière,Quebec,Québec,Conservative,Conservateur
GE.41.2011,4100,24016,6,Marc Pettersen,Marc,Marc,Pettersen,,,Menuisier-Graphiste,N,,Chicoutimi,Quebec,Québec,Liberal,Libéral
GE.41.2011,4100,24017,1,Sandrine Gressard Bélanger,Sandrine,Sandrine,Bélanger,,,Formatrice,N,,Compton,Quebec,Québec,Conservative,Conservateur
GE.41.2011,4100,24017,2,France Bonsant,France,France,Bonsant,,,Parlementaire,Y,,Sherbrooke,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24017,3,Gary Caldwell,Gary,Gary,Caldwell,,,Entrepreneur,N,,Sainte-Edwidge,Quebec,Québec,Green,Vert
GE.41.2011,4100,24017,4,William Hogg,William,William,Hogg,,,University Teacher,N,,Magog,Quebec,Québec,Liberal,Libéral
GE.41.2011,4100,24017,5,Jean Rousseau,Jean,Jean,Rousseau,,,Conseiller en ressources humaines,N,,Saint-Denis-de-Brompton,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24018,1,Normand W. Bernier,Normand,Normand,Bernier,,,Directeur général,N,,Drummondville,Quebec,Québec,Conservative,Conservateur
GE.41.2011,4100,24018,2,François Choquette,François,François,Choquette,,,Enseignant,N,,Drummondville,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24018,3,Pierre Côté,Pierre,Pierre,Côté,,,Consultant,N,,Drummondville,Quebec,Québec,Liberal,Libéral
GE.41.2011,4100,24018,4,Robin Fortin,Robin,Robin,Fortin,,,Maraîcher,N,,Wickham,Quebec,Québec,Green,Vert
GE.41.2011,4100,24018,5,Roger Pomerleau,Roger,Roger,Pomerleau,,,Parlementaire,Y,,Lefebvre,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24019,1,Régent Bastien,Régent,Régent,Bastien,,,Enseignant,N,,Paspébiac,Quebec,Québec,Conservative,Conservateur
GE.41.2011,4100,24019,2,Daniel Côté,Daniel,Daniel,Côté,,,Avocat,N,,Gaspé,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24019,3,Jules Duguay,Jules,Jules,Duguay,,,Directeur en loisirs,N,,Port-Daniel,Quebec,Québec,Liberal,Libéral
GE.41.2011,4100,24019,4,Julien Leblanc,Julien,Julien,Leblanc,,,Caméraman,N,,Nouvelle,Quebec,Québec,Green,Vert
GE.41.2011,4100,24019,5,Philip Toone,Philip,Philip,Toone,,,Notaire,N,,Maria,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24020,1,Françoise Boivin,Françoise,Françoise,Boivin,,,Avocate,N,,Gatineau,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24020,2,Jennifer Gearey,Jennifer,Jennifer,Gearey,,,Conseillère en communications,N,,Gatineau,Quebec,Québec,Conservative,Conservateur
GE.41.2011,4100,24020,3,Steve MacKinnon,Steve,Steve,MacKinnon,,,Gestionnaire,N,,Gatineau,Quebec,Québec,Liberal,Libéral
GE.41.2011,4100,24020,4,Jonathan Meijer,Jonathan,Jonathan,Meijer,,,Ingénieur informaticien,N,,Gatineau,Quebec,Québec,Green,Vert
GE.41.2011,4100,24020,5,Richard Nadeau,Richard,Richard,Nadeau,,,Parlementaire,Y,,Gatineau,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24041,1,Joanie Boulet,Joanie,Joanie,Boulet,,,Étudiante,N,,Magog,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24041,2,Nancy Charest,Nancy,Nancy,Charest,,,Avocate,N,,Matane,Quebec,Québec,Liberal,Libéral
GE.41.2011,4100,24041,3,Allen Cormier,Allen,Allen,Cormier,,,Préfet MRC de la Haute-Gaspésie,N,,Cap-Chat,Quebec,Québec,Conservative,Conservateur
GE.41.2011,4100,24041,4,Louis Drainville,Louis,Louis,Drainville,,,Agronome et biologiste,N,,Saint-Joseph-de-Lepage,Quebec,Québec,Green,Vert
GE.41.2011,4100,24041,5,Jean-François Fortin,Jean-François,Jean-François,Fortin,,,Enseignant,N,,Sainte-Flavie,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24021,1,Marjolaine Boutin-Sweet,Marjolaine,Marjolaine,Boutin-Sweet,,,Guide-animateur,N,,Montréal,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24021,2,Audrey Castonguay,Audrey,Audrey,Castonguay,,,Ressources humaines,N,,Montréal,Quebec,Québec,Conservative,Conservateur
GE.41.2011,4100,24021,3,Christine Dandenault,Christine,Christine,Dandenault,,,Secrétaire,N,,Montréal,Quebec,Québec,M-L,M-L
GE.41.2011,4100,24021,4,Yaneisy Delgado Dihigo,Yaneisy,Yaneisy,Dihigo,,,Gérante,N,,Montréal,Quebec,Québec,Green,Vert
GE.41.2011,4100,24021,5,Marianne Breton Fontaine,Marianne,Marianne,Fontaine,,,Étudiante,N,,Montréal,Quebec,Québec,Communist,Communiste
GE.41.2011,4100,24021,6,Daniel Paillé,Daniel,Daniel,Paillé,,,Parlementaire,Y,,Montréal,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24021,7,Gilbert Thibodeau,Gilbert,Gilbert,Thibodeau,,,Gestionnaire,N,,Montréal,Quebec,Québec,Liberal,Libéral
GE.41.2011,4100,24021,8,Hugo Samson Veillette,Hugo,Hugo,Veillette,,,Étudiant,N,,Montréal,Quebec,Québec,Rhinoceros,Rhinocéros
GE.41.2011,4100,24022,1,Paulina Ayala,Paulina,Paulina,Ayala,,,Professeure|Enseignante en histoire et géographie,N,,Montréal,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24022,2,Jean-Paul Bédard,Jean-Paul,Jean-Paul,Bédard,,,Enseignant,N,,Montréal,Quebec,Québec,M-L,M-L
GE.41.2011,4100,24022,3,Gaëtan Bérard,Gaëtan,Gaëtan,Bérard,,,Administrateur,N,,Montréal,Quebec,Québec,Green,Vert
GE.41.2011,4100,24022,4,Valery Chevrefils-Latulippe,Valery,Valery,Chevrefils-Latulippe,,,Artiste visuelle photographe,N,,Montréal,Quebec,Québec,Rhinoceros,Rhinocéros
GE.41.2011,4100,24022,5,Gérard Labelle,Gérard,Gérard,Labelle,,,Directeur de projets,N,,Montréal,Quebec,Québec,Conservative,Conservateur
GE.41.2011,4100,24022,6,Martin Laroche,Martin,Martin,Laroche,,,Acteur,N,,Longueuil,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24022,7,Pablo Rodriguez,Pablo,Pablo,Rodriguez,,,Parlementaire,Y,,Montréal,Quebec,Québec,Liberal,Libéral
GE.41.2011,4100,24023,1,Nancy Brassard-Fortin,Nancy,Nancy,Brassard-Fortin,,,Adjointe exécutive,N,,Cantley,Quebec,Québec,Conservative,Conservateur
GE.41.2011,4100,24023,2,Roger Fleury,Roger,Roger,Fleury,,Retired Teacher,,N,,Gatineau,Quebec,Québec,Green,Vert
GE.41.2011,4100,24023,3,Dino Lemay,Dino,Dino,Lemay,,,Conseiller régional,N,,Cantley,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24023,4,Marcel Proulx,Marcel,Marcel,Proulx,,,Parlementaire,Y,,Gatineau,Quebec,Québec,Liberal,Libéral
GE.41.2011,4100,24023,5,Nycole Turmel,Nycole,Nycole,Turmel,,,Consultante,N,,Gatineau,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24024,1,Tyrone Benskin,Tyrone,Tyrone,Benskin,,,Acteur-Metteur en scène,N,,Montréal,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24024,2,Mark Bruneau,Mark,Mark,Bruneau,,,Homme d'affaires,N,,Montréal,Quebec,Québec,Liberal,Libéral
GE.41.2011,4100,24024,3,Pierre Lafontaine,Pierre,Pierre,Lafontaine,,,Avocat,N,,Verdun,Quebec,Québec,Conservative,Conservateur
GE.41.2011,4100,24024,4,Richard Noël,Richard,Richard,Noël,,Information Security Analyst,,N,,Montréal,Quebec,Québec,Green,Vert
GE.41.2011,4100,24024,5,Thierry St-Cyr,Thierry,Thierry,St-Cyr,,,Ingénieur,Y,,Montréal,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24024,6,Eileen Studd,Eileen,Eileen,Studd,,,Représentente de vente,N,,Verdun,Quebec,Québec,M-L,M-L
GE.41.2011,4100,24025,1,François Boucher,François,François,Boucher,,,Agent de sécurité,N,,Montréal-Nord,Quebec,Québec,Liberal,Libéral
GE.41.2011,4100,24025,2,Annie Durette,Annie,Annie,Durette,,,Peintre,N,,Sainte-Mélanie,Quebec,Québec,Green,Vert
GE.41.2011,4100,24025,3,Michel Morand,Michel,Michel,Morand,,,Directeur d'hébergement,N,,Sainte-Anne-de-Beaupré,Quebec,Québec,Conservative,Conservateur
GE.41.2011,4100,24025,4,Pierre A. Paquette,Pierre,Pierre,Paquette,,,Économiste,Y,,Saint-Alphonse-Rodriguez,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24025,5,Francine Raynault,Francine,Francine,Raynault,,,Secrétaire exécutive,N,,Crabtree,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24026,1,France Bergeron,France,France,Bergeron,,,Artisane,N,,Alma,Quebec,Québec,Green,Vert
GE.41.2011,4100,24026,2,Jean-Pierre Blackburn,Jean-Pierre,Jean-Pierre,Blackburn,,,Parlementaire,Y,,Jonquière,Quebec,Québec,Conservative,Conservateur
GE.41.2011,4100,24026,3,Pierre Forest,Pierre,Pierre,Forest,,,Conseiller en sécurité financière,N,,Jonquière,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24026,4,Claude Patry,Claude,Claude,Patry,,,Retraité,N,,Jonquière,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24026,5,Claude Ringuette,Claude,Claude,Ringuette,,,Chauffeur-Déménageur,N,,Jonquière,Quebec,Québec,Liberal,Libéral
GE.41.2011,4100,24028,1,Ginette Beaudry,Ginette,Ginette,Beaudry,,,Coordonnatrice,N,,Montréal,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24028,2,Claude Brunelle,Claude,Claude,Brunelle,,,Enseignant,N,,Montréal,Quebec,Québec,M-L,M-L
GE.41.2011,4100,24028,3,Olivier L. Coulombe,Olivier,Olivier,Coulombe,,,Étudiant,N,,Montréal,Quebec,Québec,Liberal,Libéral
GE.41.2011,4100,24028,4,David J. Cox,David,David,Cox,,Small Business Owner,,N,,Pointe-aux-Trembles,Quebec,Québec,Green,Vert
GE.41.2011,4100,24028,5,Mathieu Drolet,Mathieu,Mathieu,Drolet,,,Étudiant,N,,Varennes,Quebec,Québec,Conservative,Conservateur
GE.41.2011,4100,24028,6,Ève Péclet,Ève,Ève,Péclet,,,Étudiante,N,,Montréal,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24027,1,Alain Ackad,Alain,Alain,Ackad,,Engineer,,N,,Montréal,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24027,2,Francis Scarpaleggia,Francis,Francis,Scarpaleggia,,Parliamentarian,,Y,,Kirkland,Quebec,Québec,Liberal,Libéral
GE.41.2011,4100,24027,3,Larry Smith,Larry,Larry,Smith,,,Entrepreneur,N,,Hudson,Quebec,Québec,Conservative,Conservateur
GE.41.2011,4100,24027,4,Éric Taillefer,Éric,Éric,Taillefer,,,Stagiaire en droit,N,,Montréal,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24027,5,Bruno Tremblay,Bruno,Bruno,Tremblay,,,Entrepreneur-consultant en vente,N,,Pointe-Claire,Quebec,Québec,Green,Vert
GE.41.2011,4100,24029,1,Lorraine Banville,Lorraine,Lorraine,Banville,,,Consultante scientifique,N,,Montréal,Quebec,Québec,Green,Vert
GE.41.2011,4100,24029,2,Guillaume Berger-Richard,Guillaume,Guillaume,Berger-Richard,,,Voyageur imaginatif,N,,Montréal,Quebec,Québec,Rhinoceros,Rhinocéros
GE.41.2011,4100,24029,3,Carl Dubois,Carl,Carl,Dubois,,,Cariste,N,,Montréal,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24029,4,Yves Le Seigle,Yves,Yves,Le Seigle,,,Concierge,N,,Montréal,Quebec,Québec,M-L,M-L
GE.41.2011,4100,24029,5,Hélène LeBlanc,Hélène,Hélène,LeBlanc,,,Agronome,N,,Montréal,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24029,6,Chang-Tao Jimmy Yu,Chang-Tao,Chang-Tao,Yu,,,Directeur général,N,,Pointe-Calumet,Quebec,Québec,Conservative,Conservateur
GE.41.2011,4100,24029,7,Lise Zarac,Lise,Lise,Zarac,,,Parlementaire,Y,,LaSalle,Quebec,Québec,Liberal,Libéral
GE.41.2011,4100,24030,1,François Beauchamp,François,François,Beauchamp,,,Préposé à l'accueil,N,,L'Ascension,Quebec,Québec,Green,Vert
GE.41.2011,4100,24030,2,Johanne Deschamps,Johanne,Johanne,Deschamps,,,Parlementaire,Y,,Mont-Laurier,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24030,3,Guy Joncas,Guy,Guy,Joncas,,,Marchand d'art,N,,Mont-Tremblant,Quebec,Québec,Conservative,Conservateur
GE.41.2011,4100,24030,4,Jean-Marc Lacoste,Jean-Marc,Jean-Marc,Lacoste,,,Homme d'affaires,N,,Morin-Heights,Quebec,Québec,Liberal,Libéral
GE.41.2011,4100,24030,5,Marc-André Morin,Marc-André,Marc-André,Morin,,,Soudeur,N,,Prévost,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24030,6,Mikaël St-Louis,Mikaël,Mikaël,St-Louis,,,Étudiant,N,,Notre-Dame-du-Laus,Quebec,Québec,M-L,M-L
GE.41.2011,4100,24031,1,Olivier Adam,Olivier,Olivier,Adam,,,Producteure-Réalisateur,N,,Montréal,Quebec,Québec,Green,Vert
GE.41.2011,4100,24031,2,Philippe Allard,Philippe,Philippe,Allard,,,Directeur des activités scientifiques,N,,Montréal,Quebec,Québec,Liberal,Libéral
GE.41.2011,4100,24031,3,Sylvain Archambault,Sylvain,Sylvain,Archambault,,,Retraité,N,,Montréal,Quebec,Québec,Communist,Communiste
GE.41.2011,4100,24031,4,Gilles Duceppe,Gilles,Gilles,Duceppe,,,Parlementaire,Y,,Montréal,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24031,5,François Yo Gourd,François,François,Gourd,,,Foulosophe,N,,Montréal,Quebec,Québec,Rhinoceros,Rhinocéros
GE.41.2011,4100,24031,6,Serge Lachapelle,Serge,Serge,Lachapelle,,,Journaliste,N,,Montréal,Quebec,Québec,M-L,M-L
GE.41.2011,4100,24031,7,Charles K. Langford,Charles,Charles,Langford,,,Chargé de cours à l'Esg de l'UQAM,N,,Montréal,Quebec,Québec,Conservative,Conservateur
GE.41.2011,4100,24031,8,Hélène Laverdière,Hélène,Hélène,Laverdière,,,Travailleur autonome,N,,Montréal,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24031,9,Dimitri Mourkes,Dimitri,Dimitri,Mourkes,,,Artiste professionnel,N,,Montréal,Quebec,Québec,Independent,Indépendent
GE.41.2011,4100,24032,1,Yvon Breton,Yvon,Yvon,Breton,,,Traducteur,N,,Montréal,Quebec,Québec,M-L,M-L
GE.41.2011,4100,24032,2,Nicole Demers,Nicole,Nicole,Demers,,,Parlementaire,Y,,Laval,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24032,3,Jocelyne Leduc,Jocelyne,Jocelyne,Leduc,,,Travailleur autonome,N,,Saint-Hippolyte,Quebec,Québec,Green,Vert
GE.41.2011,4100,24032,4,Robert Malo,Robert,Robert,Malo,,,Avocat,N,,Joliette,Quebec,Québec,Conservative,Conservateur
GE.41.2011,4100,24032,5,Eva Nassif,Eva,Eva,Nassif,,,Traductrice-Terminologue,N,,Laval,Quebec,Québec,Liberal,Libéral
GE.41.2011,4100,24032,6,José Nunez-Melo,José,José,Nunez-Melo,,,Fonctionnaire,N,,Laval,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24033,1,Stéphane Bakhos,Stéphane,Stéphane,Bakhos,,,System Administrator,N,,Laval,Quebec,Québec,Pirate,Pirate
GE.41.2011,4100,24033,2,Zaki Ghavitian,Zaki,Zaki,Ghavitian,,,Ingénieur,N,,Montréal,Quebec,Québec,Conservative,Conservateur
GE.41.2011,4100,24033,3,Mohamedali Jetha,Mohamedali,Mohamedali,Jetha,,,Retraité,N,,Laval,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24033,4,Karine Joizil,Karine,Karine,Joizil,,,Avocate,N,,Terrebonne,Quebec,Québec,Liberal,Libéral
GE.41.2011,4100,24033,5,Brent Neil,Brent,Brent,Neil,,Fish Room Staff,,N,,Pointe-Claire,Quebec,Québec,Green,Vert
GE.41.2011,4100,24033,6,François Pilon,François,François,Pilon,,,Fonctionnaire,N,,Laval,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24033,7,Polyvios Tsakanikas,Polyvios,Polyvios,Tsakanikas,,,Retraité,N,,Montréal,Quebec,Québec,M-L,M-L
GE.41.2011,4100,24034,1,Steven Blaney,Steven,Steven,Blaney,,,Ingénieur,Y,,Saint-Rédempteur,Quebec,Québec,Conservative,Conservateur
GE.41.2011,4100,24034,2,Sacha Dougé,Sacha,Sacha,Dougé,,,Étudiant,N,,Québec,Quebec,Québec,Green,Vert
GE.41.2011,4100,24034,3,Danielle-Maude Gosselin,Danielle-Maude,Danielle-Maude,Gosselin,,,Retraitée,N,,Lévis,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24034,4,Francis Laforesterie,Francis,Francis,Laforesterie,,,Directeur des ventes,N,,Outremont,Quebec,Québec,Liberal,Libéral
GE.41.2011,4100,24034,5,Nicole Laliberté,Nicole,Nicole,Laliberté,,,Éducatrice à la retraite,N,,Montréal,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24035,1,Richard Bélisle,Richard,Richard,Bélisle,,,Retraité,N,,Longueuil,Quebec,Québec,Conservative,Conservateur
GE.41.2011,4100,24035,2,Jean Dorion,Jean,Jean,Dorion,,,Sociologue,Y,,Montréal,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24035,3,Kévan Falsafi,Kévan,Kévan,Falsafi,,,Représentant technique,N,,Montréal,Quebec,Québec,Liberal,Libéral
GE.41.2011,4100,24035,4,Pierre Nantel,Pierre,Pierre,Nantel,,Recherchiste,,N,,Longueuil,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24035,5,Serge Patenaude,Serge,Serge,Patenaude,,,Retraité,N,,Berthierville,Quebec,Québec,M-L,M-L
GE.41.2011,4100,24035,6,Valérie St-Amant,Valérie,Valérie,St-Amant,,,Perceptrice,N,,Brossard,Quebec,Québec,Green,Vert
GE.41.2011,4100,24036,1,Richard Domm,Richard,Richard,Domm,,,Fonctionnaire,N,,Québec,Quebec,Québec,Green,Vert
GE.41.2011,4100,24036,2,Tanya Fredette,Tanya,Tanya,Fredette,,,Étudiante,N,,Saint-Jean-Chrysostome,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24036,3,Jacques Gourde,Jacques,Jacques,Gourde,,,Parlementaire,Y,,Saint-Narcisse-de-Beaurivage,Quebec,Québec,Conservative,Conservateur
GE.41.2011,4100,24036,4,Gaston Gourde,Gaston,Gaston,Gourde,,,Avocat à la retraite,N,,Saint-Isidore,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24036,5,Nicole Larouche,Nicole,Nicole,Larouche,,,Orthopédagogue,N,,Saint-Jean-Chrysostome,Quebec,Québec,Liberal,Libéral
GE.41.2011,4100,24037,1,Jean Beaupré,Jean,Jean,Beaupré,,,Avocat,N,,Saint-Ferréol-les-Neiges,Quebec,Québec,Liberal,Libéral
GE.41.2011,4100,24037,2,Denis Blanchette,Denis,Denis,Blanchette,,,Analyste en informatique,N,,Québec,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24037,3,Marie-Claude Bouffard,Marie-Claude,Marie-Claude,Bouffard,,,Artiste couturière,N,,Québec,Quebec,Québec,CHP,PHC
GE.41.2011,4100,24037,4,Michelle Fontaine,Michelle,Michelle,Fontaine,,,Enseignante,N,,Québec,Quebec,Québec,Green,Vert
GE.41.2011,4100,24037,5,Pascal-Pierre Paillé,Pascal-Pierre,Pascal-Pierre,Paillé,,,Parlementaire,Y,,Québec,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24037,6,Pierre Paul-Hus,Pierre,Pierre,Paul-Hus,,,Éditeur,N,,Québec,Quebec,Québec,Conservative,Conservateur
GE.41.2011,4100,24038,1,Daniel Arseneault,Daniel,Daniel,Arseneault,,,Avocat,N,,Québec,Quebec,Québec,CHP,PHC
GE.41.2011,4100,24038,2,Jean Cloutier,Jean,Jean,Cloutier,,,Administrateur public,N,,Québec,Quebec,Québec,Green,Vert
GE.41.2011,4100,24038,3,France Gagné,France,France,Gagné,,,Technicien en administration,N,,Québec,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24038,4,Alexandrine Latendresse,Alexandrine,Alexandrine,Latendresse,,,Étudiante,N,,Québec,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24038,5,Philippe Mérel,Philippe,Philippe,Mérel,,,Scientifique de la défense,N,,Québec,Quebec,Québec,Liberal,Libéral
GE.41.2011,4100,24038,6,Josée Verner,Josée,Josée,Verner,,,Parlementaire,Y,,Saint-Augustin-de-Desmaures,Quebec,Québec,Conservative,Conservateur
GE.41.2011,4100,24039,1,Gérard Asselin,Gérard,Gérard,Asselin,,,Parlementaire,Y,,Baie-Comeau,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24039,2,Gordon Ferguson,Gordon,Gordon,Ferguson,,,Représentant secteur énergétique,N,,Sept-Îles,Quebec,Québec,Conservative,Conservateur
GE.41.2011,4100,24039,3,André Forbes,André,André,Forbes,,,Retraité,N,,Sept-Îles,Quebec,Québec,Liberal,Libéral
GE.41.2011,4100,24039,4,Jacques Gélineau,Jacques,Jacques,Gélineau,,,Technicien de bâtiment,N,,Sept-Îles,Quebec,Québec,Green,Vert
GE.41.2011,4100,24039,5,Jonathan Genest-Jourdain,Jonathan,Jonathan,Genest-Jourdain,,,Avocat,N,,Sept-Îles,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24040,1,Eduardo Gonzalo Agurto Catalán,Eduardo,Eduardo,Catalán,,,Informaticien,N,,Laval,Quebec,Québec,Liberal,Libéral
GE.41.2011,4100,24040,2,Marie-France Charbonneau,Marie-France,Marie-France,Charbonneau,,,Conseillère politique,N,,Laval,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24040,3,Alain Giguère,Alain,Alain,Giguère,,,Avocat,N,,Laval,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24040,4,Charles Sicotte,Charles,Charles,Sicotte,,,Conseiller en agro-environnement,N,,Sainte-Thérèse,Quebec,Québec,Green,Vert
GE.41.2011,4100,24040,5,Johanne Théorêt,Johanne,Johanne,Théorêt,,,Représentante,N,,Laval,Quebec,Québec,Conservative,Conservateur
GE.41.2011,4100,24042,1,Alain Bergeron,Alain,Alain,Bergeron,,,Représentant,N,,Disraeli,Quebec,Québec,CAP,PAC
GE.41.2011,4100,24042,2,Christian Paradis,Christian,Christian,Paradis,,,Parlementaire|Avocat,Y,,Thetford Mines,Quebec,Québec,Conservative,Conservateur
GE.41.2011,4100,24042,3,René Roy,René,René,Roy,,,Agriculteur,N,,Saint-Jules,Quebec,Québec,Liberal,Libéral
GE.41.2011,4100,24042,4,Wyatt Tessari,Wyatt,Wyatt,Tessari,,,Student,N,,Montréal,Quebec,Québec,Green,Vert
GE.41.2011,4100,24042,5,Pierre Turcotte,Pierre,Pierre,Turcotte,,,Notaire et consultant,N,,Thetford Mines,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24042,6,Cheryl Voisine,Cheryl,Cheryl,Voisine,,,Responsable des communications,N,,Montréal,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24043,1,Yves Dufour,Yves,Yves,Dufour,,,Gestionnaire industriel,N,,Saint-Colomban,Quebec,Québec,Liberal,Libéral
GE.41.2011,4100,24043,2,Jason Fuoco,Jason,Jason,Fuoco,,,Entrepreneur,N,,Saint-Lin--Laurentides,Quebec,Québec,Conservative,Conservateur
GE.41.2011,4100,24043,3,Roger Gaudet,Roger,Roger,Gaudet,,,Parlementaire,Y,,Saint-Liguori,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24043,4,Marianne Girard,Marianne,Marianne,Girard,,,Entrepreneure,N,,Terrebonne,Quebec,Québec,Green,Vert
GE.41.2011,4100,24043,5,Manon Perreault,Manon,Manon,Perreault,,,Entrepreneur,N,,Sainte-Marie-Salomé,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24058,1,Nathalie Arsenault,Nathalie,Nathalie,Arsenault,,,Travailleuse autonome,N,,Saint-Jean-Port-Joli,Quebec,Québec,Bloc,Bloc
GE.41.2011,4100,24058,2,Andrew Caddell,Andrew,Andrew,Caddell,,,Agent commercial,N,,Ottawa,Ontario,Ontario,Liberal,Libéral
GE.41.2011,4100,24058,3,Bernard Généreux,Bernard,Bernard,Généreux,,,Entrepreneur,Y,,La Pocatière,Quebec,Québec,Conservative,Conservateur
GE.41.2011,4100,24058,4,François Lapointe,François,François,Lapointe,,,Coordonnateur,N,,L'Islet,Quebec,Québec,NDP,NPD
GE.41.2011,4100,24058,5,Lynette Tremblay,Lynette,Lynette,Tremblay,,,Organisatrice,N,,Montréal,Quebec,Québec,Green,Vert
